"LoanID","Age","Income","LoanAmount","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","DTIRatio","Education","EmploymentType","MaritalStatus","HasMortgage","HasDependents","LoanPurpose","HasCoSigner","Default"
"S77WHKWUFP",20,144095,82761,660,69,3,22.26,36,0.45,"Master's","Unemployed","Divorced","Yes","No","Other","Yes",0
"83L6W2LRBQ",23,130798,147730,686,1,4,3.73,60,0.4,"Master's","Unemployed","Married","No","Yes","Auto","No",0
"7K6M5J9VL5",22,108131,202902,337,102,3,9.62,36,0.83,"Bachelor's","Self-employed","Single","Yes","Yes","Home","Yes",0
"RMPP74I31C",41,18711,215907,588,118,3,4.97,48,0.42,"Bachelor's","Self-employed","Married","Yes","Yes","Other","Yes",0
"CTVT8XSME9",52,39615,220485,837,84,2,3.02,24,0.71,"High School","Unemployed","Married","Yes","Yes","Education","No",0
"Y5ODCCZMN7",61,75765,99082,758,112,2,12.16,60,0.24,"Master's","Full-time","Married","Yes","No","Home","Yes",0
"EFVDDUWFMA",62,89152,55826,693,1,1,23.61,12,0.81,"Bachelor's","Unemployed","Divorced","No","Yes","Home","No",0
"NJIAMVUCYR",30,53615,61992,375,56,4,21.43,12,0.44,"High School","Part-time","Single","No","No","Auto","No",0
"DGV00WJRGL",57,101954,168755,603,93,2,17.46,48,0.61,"Master's","Unemployed","Married","Yes","Yes","Education","Yes",0
"PFRAKHO2AP",65,25419,7736,378,61,2,22.86,12,0.14,"PhD","Full-time","Divorced","Yes","No","Home","No",0
"EN8L402ZX9",43,96547,213740,745,81,4,23.29,24,0.43,"Master's","Full-time","Single","Yes","No","Home","Yes",0
"8B0QNG241O",50,126018,186740,330,7,2,20.27,60,0.52,"PhD","Unemployed","Single","No","No","Home","Yes",0
"8E5D0HEBAC",26,125263,52552,382,54,2,23.45,60,0.13,"Master's","Part-time","Married","No","Yes","Other","No",0
"7UMJP6161I",21,81914,13751,645,88,4,22.52,36,0.66,"Master's","Part-time","Single","No","Yes","Education","Yes",0
"BPNYE2301O",19,45698,29490,384,82,1,2.64,48,0.49,"High School","Full-time","Married","No","Yes","Home","No",0
"JRYMQWTLA3",56,51914,146945,782,10,3,23.13,60,0.32,"PhD","Unemployed","Single","No","Yes","Business","Yes",0
"88CLLM04YR",49,16019,93264,605,114,2,14.71,60,0.64,"Bachelor's","Unemployed","Single","No","Yes","Home","Yes",0
"HVU9HYO8DZ",51,78900,146174,778,93,2,9.67,48,0.4,"Bachelor's","Self-employed","Single","No","Yes","Education","No",0
"KI1NRDL0Z4",18,100568,177912,706,40,2,14.21,12,0.71,"High School","Full-time","Single","No","No","Education","No",0
"YFVMCKQ19Y",39,82706,191769,564,38,2,20.09,48,0.86,"Master's","Self-employed","Divorced","Yes","Yes","Auto","Yes",0
"L34XIFPUTU",56,62885,97628,520,14,1,21.03,60,0.46,"High School","Full-time","Single","Yes","No","Business","Yes",0
"C303IWGZKW",69,137515,52081,594,54,4,7.33,60,0.37,"High School","Part-time","Single","Yes","Yes","Auto","Yes",0
"02WYNYDP93",35,61306,30911,496,75,4,9.62,36,0.51,"PhD","Self-employed","Married","Yes","No","Other","No",0
"Y3362A0XF3",59,24137,85604,678,84,2,18.03,60,0.64,"PhD","Unemployed","Married","Yes","Yes","Business","No",0
"0YQ2B4Q4AQ",44,78251,23326,368,39,4,10.59,36,0.86,"PhD","Unemployed","Single","No","Yes","Business","No",0
"JA3M7J7BLA",69,141484,132393,634,25,3,20.82,60,0.68,"PhD","Full-time","Single","No","Yes","Auto","Yes",0
"ILEPD5536S",39,106676,66139,762,116,3,16.85,36,0.89,"High School","Unemployed","Married","No","Yes","Business","Yes",0
"ZWXBX89EVC",42,88227,73166,392,35,4,20.32,48,0.7,"High School","Part-time","Married","No","Yes","Home","No",0
"4IVMO93AFF",62,32926,50447,821,8,1,21.81,60,0.32,"Master's","Self-employed","Married","Yes","No","Other","Yes",0
"GE4OX4D5FP",18,132368,46465,821,104,3,15,12,0.54,"High School","Unemployed","Single","Yes","No","Home","No",0
"PJ8TNLF1FG",35,130380,14288,754,68,2,6.46,60,0.56,"PhD","Full-time","Single","Yes","No","Home","No",0
"VJIJA9VUDE",54,94298,169444,829,99,4,10.44,60,0.71,"PhD","Self-employed","Single","No","No","Education","No",0
"ZKOM6MUNGS",62,86393,34658,332,2,1,23.79,48,0.1,"Master's","Self-employed","Married","Yes","Yes","Other","Yes",0
"D11VI0K334",43,90163,215262,692,91,4,4.96,36,0.34,"Master's","Full-time","Single","No","No","Education","No",0
"IKPR3UDUG4",59,54243,203590,451,56,1,22.65,12,0.87,"PhD","Self-employed","Married","Yes","Yes","Auto","No",0
"ZC9QUKQX3I",30,47873,113143,559,27,3,16.36,36,0.8,"Bachelor's","Self-employed","Divorced","No","Yes","Business","No",0
"I2ERIIN95Q",69,114073,102033,768,49,3,15.68,12,0.86,"High School","Unemployed","Divorced","Yes","No","Education","Yes",0
"GJ6PK7ZTNW",67,68062,191819,822,8,3,9.12,60,0.5,"PhD","Unemployed","Divorced","No","No","Home","Yes",0
"NTC943F4GJ",23,75858,61155,648,79,4,21.08,60,0.84,"PhD","Self-employed","Single","No","No","Education","No",0
"5IVBIP3VAW",58,100883,211541,758,93,1,6.21,36,0.32,"Bachelor's","Self-employed","Single","No","No","Education","Yes",0
"YOV39UPQ7X",20,117110,97789,548,87,2,2.16,48,0.31,"High School","Unemployed","Divorced","Yes","Yes","Auto","Yes",0
"Q4ILPW6U7D",46,130146,146771,382,38,2,6.64,36,0.57,"Bachelor's","Part-time","Divorced","No","Yes","Auto","Yes",0
"ZOQMTE8YSI",22,54510,173068,355,85,3,2.98,36,0.78,"PhD","Part-time","Divorced","No","No","Home","No",0
"BM8445IL3D",65,103535,21102,573,104,4,23.53,48,0.11,"Master's","Self-employed","Single","Yes","Yes","Auto","No",0
"DK07RBR9J9",30,51935,82293,563,72,4,11.11,24,0.63,"High School","Part-time","Single","No","No","Other","No",0
"0UBCZHD7IE",22,125311,161292,623,41,2,3.92,12,0.7,"Bachelor's","Unemployed","Married","Yes","No","Business","No",0
"985XOWQG9K",63,80594,17915,781,117,4,15.75,36,0.13,"Bachelor's","Part-time","Married","No","No","Auto","Yes",0
"LUSJPAHSQJ",67,57814,74297,317,110,1,24.62,48,0.71,"Master's","Part-time","Single","No","No","Home","Yes",0
"SK7W299HQL",27,91751,161532,825,43,3,23.28,12,0.61,"Master's","Part-time","Single","Yes","No","Home","Yes",0
"UNWPM1B874",31,106445,247377,749,16,1,13.93,48,0.89,"PhD","Full-time","Married","No","No","Business","No",0
"XTGH352H0Y",27,101194,246641,734,15,3,11.81,48,0.78,"Master's","Full-time","Divorced","No","No","Other","Yes",0
"TFSNMQMIRG",61,139599,27016,638,16,1,23.46,60,0.28,"High School","Unemployed","Divorced","No","No","Auto","Yes",0
"XE7VI961ZN",45,44362,152915,509,77,4,7.1,24,0.26,"High School","Part-time","Single","Yes","Yes","Other","No",0
"LEB4GAWWDB",37,72830,164112,564,76,3,20.58,60,0.48,"Bachelor's","Part-time","Married","No","Yes","Auto","Yes",0
"GJNOFX9F4R",20,44071,142506,708,84,4,6.21,36,0.9,"Bachelor's","Part-time","Married","Yes","Yes","Auto","Yes",0
"B64UB3I9D0",52,149650,206851,775,118,1,3.47,24,0.4,"Master's","Full-time","Single","No","Yes","Business","No",0
"QIWL09Z1BJ",60,142249,111111,634,47,3,23.7,48,0.42,"Bachelor's","Self-employed","Divorced","Yes","No","Business","Yes",0
"232CVVOE4A",49,52099,90161,345,38,3,7.72,48,0.69,"Master's","Self-employed","Single","Yes","No","Other","Yes",0
"6EKNYMCKG4",44,91181,40077,443,44,2,11.98,24,0.73,"Master's","Full-time","Single","Yes","No","Other","Yes",0
"K97THXLLMD",26,90348,203791,427,19,3,17.61,60,0.54,"Master's","Full-time","Divorced","Yes","No","Other","Yes",0
"IAXYBOORBN",28,109411,204289,567,23,4,11.95,36,0.15,"Bachelor's","Full-time","Divorced","Yes","Yes","Education","No",0
"I9FEKWDIA5",57,119677,113042,756,77,2,4.53,36,0.18,"PhD","Self-employed","Single","No","No","Education","No",0
"5BY7C63D13",51,35954,29267,537,27,3,14.86,48,0.51,"Master's","Self-employed","Married","Yes","Yes","Other","No",0
"FLSSV4I88B",54,92510,10579,836,33,4,9.56,48,0.26,"Master's","Part-time","Single","No","No","Business","Yes",0
"K137SZJO9I",48,102478,76645,627,88,4,7.91,48,0.15,"Master's","Full-time","Single","No","Yes","Home","No",0
"55QRJH0IM3",43,119904,218653,340,10,4,10.62,60,0.89,"PhD","Full-time","Married","No","No","Auto","Yes",0
"TETX70TLIU",44,73064,42493,452,87,3,6.75,60,0.8,"High School","Self-employed","Married","No","No","Home","No",0
"TYHM3SJPB8",31,122829,118839,759,102,1,22.53,48,0.44,"PhD","Part-time","Married","Yes","No","Home","Yes",0
"FVXHTIWQHI",69,24715,242158,736,83,3,18.91,12,0.11,"PhD","Part-time","Single","No","Yes","Education","No",0
"B8PEK10U2O",43,20953,8141,601,93,3,15.12,36,0.12,"Bachelor's","Unemployed","Divorced","Yes","No","Education","Yes",0
"FO0KQ8D1XS",31,77471,248760,723,43,2,20.79,60,0.73,"High School","Self-employed","Married","No","No","Auto","Yes",0
"G80599NHQO",52,53762,122037,746,87,4,5.49,48,0.21,"High School","Unemployed","Divorced","Yes","Yes","Business","No",0
"ROS7CKEX9B",41,92519,42141,636,22,4,17.66,48,0.15,"Bachelor's","Part-time","Single","Yes","No","Home","Yes",0
"V0QEZ93P8F",48,87499,115223,748,24,3,6.79,24,0.15,"PhD","Full-time","Divorced","Yes","Yes","Home","No",0
"7YEVZPJ2E0",64,110427,38773,371,100,2,3.78,36,0.29,"PhD","Unemployed","Divorced","Yes","Yes","Home","Yes",0
"7QY7YETJXM",29,60009,128220,388,94,3,5.29,36,0.78,"Master's","Self-employed","Married","Yes","Yes","Home","No",0
"1TH0ONQCFP",54,90258,19390,624,40,4,18.34,36,0.84,"Master's","Part-time","Single","Yes","Yes","Other","Yes",0
"MM86HL20N7",35,65079,215218,361,78,2,9.35,12,0.3,"Master's","Unemployed","Married","Yes","No","Business","Yes",0
"XFDTWQRN04",52,141389,231983,555,109,3,9.93,12,0.53,"Master's","Part-time","Single","No","No","Other","Yes",0
"8WD19QJKXH",54,119614,243117,723,72,3,3.85,48,0.74,"High School","Part-time","Single","No","No","Other","Yes",0
"4UG0BLU91T",63,42455,225136,632,80,3,7.63,60,0.55,"Master's","Full-time","Single","No","No","Business","No",0
"77O9AO5SLG",22,122532,65509,762,97,2,3.43,60,0.5,"PhD","Self-employed","Single","No","No","Home","Yes",0
"Z9DIFGXGF4",36,62738,228718,481,10,1,14.99,60,0.21,"Bachelor's","Full-time","Single","No","Yes","Auto","Yes",0
"5366LAC51X",63,60116,244252,588,52,2,15.02,24,0.43,"High School","Self-employed","Single","No","Yes","Business","No",0
"9VO51TN2G1",42,148322,172858,744,32,4,10.63,48,0.16,"Master's","Part-time","Single","Yes","Yes","Business","Yes",0
"4F1DMC9871",63,112080,163099,601,107,2,21.15,12,0.39,"Master's","Self-employed","Divorced","Yes","No","Home","Yes",0
"RCKH6NZNHZ",28,50669,104663,660,93,2,5.96,24,0.84,"High School","Unemployed","Married","No","Yes","Business","Yes",0
"OPI1JJQEF8",26,149447,206991,394,3,2,19.47,60,0.7,"Bachelor's","Part-time","Divorced","No","No","Home","No",0
"NYKJEGKCPW",38,93565,130384,588,12,2,11.57,24,0.85,"High School","Full-time","Single","Yes","Yes","Home","Yes",0
"QXNRT2KJR9",40,142937,78498,768,116,1,6.11,60,0.36,"Master's","Unemployed","Married","Yes","Yes","Education","Yes",0
"7F2VNLOQY2",59,17114,21584,660,43,3,6.26,60,0.71,"Master's","Full-time","Single","Yes","Yes","Home","No",0
"OV48WMWO49",53,71456,28978,655,40,4,11.04,12,0.34,"Bachelor's","Full-time","Single","Yes","No","Education","Yes",0
"QZJ7GFJYZY",36,107011,170579,500,97,3,19.49,24,0.42,"Master's","Full-time","Married","Yes","No","Business","Yes",0
"EZ0KLPUUMS",45,63056,154294,639,12,1,16.22,24,0.53,"High School","Full-time","Divorced","Yes","No","Other","No",0
"L8KF0XPX32",55,41402,249608,423,14,4,9.83,36,0.15,"Master's","Full-time","Married","No","Yes","Auto","Yes",0
"9RBS33QP0E",58,67894,98632,703,79,3,23.03,12,0.5,"PhD","Self-employed","Married","Yes","Yes","Other","No",0
"L7YJUDM2G6",44,129150,125144,404,9,4,19.2,60,0.68,"Master's","Full-time","Married","No","Yes","Education","Yes",0
"PIUH9PT5MT",44,86377,36019,539,58,4,21.66,24,0.28,"High School","Unemployed","Divorced","No","No","Other","Yes",0
"4F57N58CFJ",58,93311,125544,797,110,4,11.37,60,0.32,"Master's","Full-time","Divorced","No","Yes","Auto","No",0
"ZXXPANM71X",68,84592,202440,583,29,1,12.5,48,0.81,"Master's","Full-time","Divorced","No","No","Other","Yes",0
"17CE9307NR",37,48453,31795,643,39,1,16.43,48,0.32,"High School","Part-time","Single","No","No","Business","No",0
"RNBO41M49N",45,37721,5581,405,48,4,8.87,24,0.61,"Bachelor's","Part-time","Married","No","No","Other","Yes",0
"IWS6DWBT7S",50,148275,94081,790,74,4,2.79,60,0.7,"High School","Self-employed","Single","Yes","No","Home","Yes",0
"QXQG2RS2S0",28,126886,125716,817,65,2,21.21,12,0.51,"Bachelor's","Part-time","Divorced","Yes","Yes","Education","Yes",0
"9LJO09RVHE",58,147482,39374,463,50,3,24.18,24,0.32,"Bachelor's","Part-time","Divorced","No","Yes","Other","Yes",0
"TTK7IZ6AKN",18,134427,165467,494,112,1,5.51,12,0.21,"PhD","Self-employed","Married","No","Yes","Home","Yes",0
"K1N3J1SW6Y",54,107992,16234,576,111,2,6.54,60,0.74,"High School","Self-employed","Divorced","Yes","No","Home","Yes",0
"U5J5QDR4F1",29,26150,192550,347,105,1,2.77,60,0.82,"PhD","Self-employed","Single","No","Yes","Business","Yes",0
"F81B5CNQVD",21,103983,184990,377,106,1,5.74,36,0.76,"High School","Full-time","Divorced","No","Yes","Other","Yes",0
"RV8JKDMIX1",45,147437,167450,510,79,3,14.45,60,0.87,"Bachelor's","Self-employed","Divorced","Yes","No","Business","Yes",0
"PDKEE3F3ZM",60,125491,63526,493,25,3,11.35,24,0.33,"PhD","Part-time","Divorced","Yes","Yes","Auto","Yes",0
"HRO4CZQTN7",43,45155,6062,556,86,2,8.3,48,0.45,"PhD","Part-time","Single","No","No","Other","Yes",0
"Z035IBMLYL",39,59826,242681,564,54,3,22.99,24,0.36,"High School","Full-time","Married","No","No","Other","No",0
"V6C1YYXDKH",69,82782,79693,847,101,2,3.28,24,0.23,"Bachelor's","Unemployed","Single","Yes","Yes","Other","No",0
"VWL1880K1E",62,79427,201091,408,95,4,9.42,60,0.88,"Master's","Part-time","Married","Yes","No","Education","No",0
"CW65C3Y75Q",40,114339,96664,528,119,3,3.65,12,0.64,"Bachelor's","Self-employed","Married","No","Yes","Other","No",0
"4J5PJD8T5G",68,74555,71191,642,33,1,6.28,24,0.25,"PhD","Part-time","Divorced","No","Yes","Other","Yes",0
"2X1K4M4OBH",30,121754,89022,699,37,3,6.58,12,0.23,"PhD","Self-employed","Married","Yes","No","Education","Yes",0
"WSY3HEPMYU",57,96527,249594,702,97,1,18.72,12,0.76,"High School","Self-employed","Single","No","No","Business","Yes",0
"SPSX4C25VM",25,30292,128484,489,100,3,4.11,24,0.51,"Master's","Self-employed","Divorced","No","Yes","Education","Yes",0
"1EREYBZERL",52,59745,226548,477,85,3,24.42,60,0.47,"PhD","Unemployed","Single","No","No","Education","Yes",0
"7K88D93ZVK",48,20185,50646,642,5,1,5.11,60,0.63,"Bachelor's","Unemployed","Single","Yes","No","Home","Yes",0
"98HTDBJOUD",33,57361,227577,616,40,2,15.77,48,0.47,"Master's","Unemployed","Married","No","Yes","Home","Yes",0
"U40KTCB2IJ",36,138785,180596,342,108,2,6.73,12,0.54,"High School","Full-time","Single","No","No","Home","No",0
"6PHZ3WFGED",22,92343,61853,613,108,4,5.73,60,0.73,"Master's","Unemployed","Divorced","No","No","Education","Yes",0
"6SQ2BCPHE6",56,63684,147481,318,90,2,7.83,12,0.89,"Bachelor's","Part-time","Divorced","Yes","No","Education","No",0
"K04S0LTOH1",55,130390,192952,715,29,3,14.23,24,0.36,"Bachelor's","Part-time","Single","Yes","No","Auto","No",0
"ZFO0VVPZ6X",50,119685,229765,633,48,1,24.71,48,0.16,"Bachelor's","Unemployed","Single","Yes","Yes","Auto","Yes",0
"HLGG2CVT7P",31,30024,51209,673,92,4,7.16,48,0.19,"High School","Part-time","Single","Yes","No","Other","No",0
"EWWDJTABYB",57,95653,110169,849,115,3,9.52,36,0.26,"Master's","Full-time","Divorced","Yes","No","Business","No",0
"ON08FFKRT9",55,129111,100133,804,112,3,20.87,48,0.16,"High School","Part-time","Married","Yes","No","Business","Yes",0
"JTKZ2F0S9T",42,37722,66346,410,105,4,9.71,60,0.65,"Bachelor's","Self-employed","Married","Yes","Yes","Auto","Yes",0
"FUFZN4ZITF",28,32609,37974,539,84,3,4.45,12,0.81,"Bachelor's","Self-employed","Divorced","Yes","Yes","Business","No",0
"57J262H2WM",58,20627,219347,653,67,4,8.83,48,0.77,"PhD","Unemployed","Married","No","Yes","Education","No",0
"EFGU4JIK3X",52,38625,139823,520,17,4,4.18,60,0.35,"Master's","Full-time","Divorced","No","Yes","Home","No",0
"7DBXUN4HL4",60,142368,106476,501,119,3,16.01,24,0.7,"PhD","Part-time","Divorced","Yes","Yes","Business","No",0
"2T8A3VP6QO",58,31253,23908,753,92,3,16.99,12,0.56,"PhD","Part-time","Divorced","No","No","Auto","No",0
"IDW4B54UVF",62,27243,222509,422,95,4,7.5,12,0.45,"Bachelor's","Self-employed","Single","No","Yes","Other","No",0
"LAUUG88FSI",68,35202,64744,457,46,1,13.9,36,0.16,"High School","Unemployed","Divorced","No","No","Other","Yes",0
"787J2RG6EQ",66,17349,180361,436,26,4,22.19,36,0.25,"Bachelor's","Self-employed","Divorced","No","No","Business","No",0
"V2DHCWPP3E",37,19337,128163,775,111,2,14.9,12,0.25,"Master's","Unemployed","Married","No","No","Education","No",0
"ANM7LLNJP0",67,86745,92535,811,27,1,24.23,60,0.78,"High School","Unemployed","Married","Yes","Yes","Education","No",0
"1DBVX78L1D",41,62052,106447,383,116,4,18.91,12,0.73,"Master's","Unemployed","Married","Yes","No","Auto","Yes",0
"BJZVS86LUM",29,116655,212725,494,75,4,2.65,24,0.47,"PhD","Part-time","Married","No","No","Business","Yes",0
"M1RSAQKNI4",39,113542,243297,825,0,1,19.1,60,0.44,"High School","Self-employed","Married","Yes","Yes","Business","No",0
"WC5BH7H53W",51,141382,126502,698,118,4,8.08,12,0.59,"PhD","Full-time","Single","Yes","Yes","Education","Yes",0
"67BC8O75GC",43,117649,63920,435,14,1,17.74,24,0.57,"High School","Full-time","Divorced","Yes","Yes","Business","No",0
"GYD364OIGZ",40,111432,123620,620,90,4,12.57,60,0.61,"PhD","Self-employed","Married","No","Yes","Home","Yes",0
"XDCGG3KGZ5",42,114354,16274,448,113,4,9.97,48,0.12,"PhD","Unemployed","Married","No","No","Business","Yes",0
"9ZUW6B66M1",45,118859,53639,481,91,4,17.41,12,0.81,"Master's","Unemployed","Single","No","Yes","Home","No",0
"FBCW7VSQBJ",62,59153,241313,674,98,2,21.12,60,0.66,"Bachelor's","Self-employed","Single","No","No","Other","No",0
"FCXNIBLC82",40,100283,6197,329,79,3,12.27,12,0.45,"Bachelor's","Full-time","Divorced","No","Yes","Other","Yes",0
"RJ6CL2A5SP",20,106883,84267,748,55,3,23.96,60,0.87,"PhD","Part-time","Single","No","Yes","Education","Yes",0
"H73HBIVI1S",35,71760,163645,527,111,2,22.27,60,0.7,"Master's","Part-time","Single","Yes","Yes","Business","Yes",0
"ZDQEI78V1P",65,104962,176972,733,11,1,9.91,48,0.48,"High School","Full-time","Single","Yes","Yes","Auto","Yes",0
"5BVXJSMY0L",24,63029,91755,810,94,2,21.54,48,0.81,"High School","Self-employed","Married","Yes","No","Education","Yes",0
"BVWEZ3J5WN",60,48629,10559,489,77,2,22.29,36,0.51,"PhD","Full-time","Divorced","No","No","Other","No",0
"ZMYRRHA72O",26,131197,147936,720,112,1,2.85,48,0.4,"Master's","Self-employed","Married","No","Yes","Other","No",0
"9KK5RJL4UZ",60,62252,136091,833,103,1,6.9,24,0.66,"Master's","Full-time","Married","Yes","No","Auto","Yes",0
"995I4E1Y3O",41,131288,233867,436,67,1,11.78,48,0.67,"Master's","Self-employed","Single","No","Yes","Education","Yes",0
"M3YGVJ09U0",37,136058,181611,505,108,2,18.17,48,0.25,"High School","Full-time","Single","Yes","Yes","Other","No",0
"SBUN3W855V",34,26062,229879,499,10,1,3.73,36,0.26,"Bachelor's","Self-employed","Married","No","No","Business","No",0
"RMP9MTEPWP",44,93216,163564,712,9,1,22.72,60,0.12,"High School","Full-time","Married","No","Yes","Home","No",0
"WIFJUK13YI",57,89891,105835,649,42,4,9.42,60,0.51,"PhD","Part-time","Single","No","No","Home","No",0
"NZHB1PH5TJ",67,58706,99823,740,91,2,22.7,12,0.4,"High School","Self-employed","Single","No","No","Education","Yes",0
"ZHEQKQZTV9",33,130580,28743,463,60,4,11.97,48,0.24,"High School","Full-time","Single","Yes","Yes","Business","Yes",0
"M27XJKSQW2",54,98882,132296,586,21,4,19.25,60,0.35,"High School","Unemployed","Married","No","Yes","Auto","No",0
"Z40D4B5XZ9",52,31605,98834,411,87,1,20.59,36,0.24,"Bachelor's","Self-employed","Divorced","No","Yes","Other","No",0
"NU91EA0U8Q",20,61023,18502,565,64,2,8.11,24,0.65,"Bachelor's","Self-employed","Married","Yes","No","Education","No",0
"UDHI8N9D37",69,108566,170397,438,115,1,2.99,36,0.79,"Master's","Part-time","Married","No","No","Auto","No",0
"K6CDETXGX5",42,91808,155069,498,8,3,10.69,12,0.71,"Bachelor's","Full-time","Single","No","Yes","Education","Yes",0
"0Z8MID1MYA",60,95130,46188,463,93,2,13.26,48,0.23,"PhD","Full-time","Married","Yes","No","Home","Yes",0
"IYCVYUCL11",21,32075,76090,635,59,4,15.54,12,0.61,"High School","Full-time","Married","Yes","Yes","Business","Yes",0
"M943CG844R",22,147109,60604,631,0,3,7.23,12,0.18,"Bachelor's","Full-time","Single","Yes","No","Education","Yes",0
"U8V1UUR2SP",42,136926,234478,737,39,3,2.52,12,0.53,"PhD","Self-employed","Single","Yes","No","Home","Yes",0
"DGJL53WZHR",33,25072,90983,760,73,3,14.49,48,0.46,"Bachelor's","Self-employed","Married","No","No","Other","Yes",0
"94SF4JRW4N",54,29920,82511,348,45,4,6.42,48,0.33,"Master's","Self-employed","Married","Yes","No","Auto","No",0
"2TSIVYWMON",69,129486,159889,748,68,1,17.44,48,0.68,"Master's","Unemployed","Divorced","Yes","Yes","Home","Yes",0
"0X8OLLRTPX",38,28932,111714,651,115,2,3.68,12,0.76,"PhD","Self-employed","Married","No","No","Home","No",0
"B1RK4N1KMC",45,67279,73629,575,82,1,7.53,48,0.14,"Bachelor's","Unemployed","Single","Yes","Yes","Business","No",0
"PX6EN4YX39",38,143542,199657,439,97,3,5.81,24,0.39,"Master's","Self-employed","Divorced","No","No","Business","Yes",0
"EHDCR2QOUH",22,18098,190173,802,112,1,23.28,24,0.14,"PhD","Unemployed","Single","Yes","No","Auto","Yes",0
